Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CL0007833,C0200865,V0200865,10000,14-03-2025,1
CL0007834,C0200866,V0200866,10000,14-03-2025,1
CL0007835,C0200867,V0200867,10000,14-03-2025,1
CL0007836,C0200868,V0200868,10000,14-03-2025,1
CL0007837,C0200869,V0200869,10000,14-03-2025,1
CL0007838,C0200870,V0200870,10000,14-03-2025,1
CL0007839,C0200871,V0200871,10000,14-03-2025,1
CL0007840,C0200872,V0200872,10000,14-03-2025,1
CL0007841,C0200873,V0200873,10000,14-03-2025,1
CL0007842,C0200874,V0200874,10000,14-03-2025,1
CL0007843,C0200875,V0200875,10000,14-03-2025,1
CL0007844,C0200876,V0200876,10000,14-03-2025,1
CL0007845,C0200877,V0200877,10000,14-03-2025,1
CL0007846,C0200878,V0200878,10000,14-03-2025,1
CL0007847,C0200879,V0200879,10000,14-03-2025,1
CL0007848,C0200880,V0200880,10000,14-03-2025,1
CL0007849,C0200881,V0200881,10000,14-03-2025,1
CL0007850,C0200882,V0200882,10000,14-03-2025,1
CL0007851,C0200883,V0200883,10000,14-03-2025,1
CL0007852,C0200884,V0200884,10000,14-03-2025,1
CL0007853,C0200885,V0200885,10000,14-03-2025,1
CL0007854,C0200886,V0200886,10000,14-03-2025,1
CL0007855,C0200887,V0200887,10000,14-03-2025,1
CL0007856,C0200888,V0200888,10000,14-03-2025,1
CL0007857,C0200889,V0200889,10000,14-03-2025,1
CL0007858,C0200890,V0200890,10000,14-03-2025,1
CL0007859,C0200891,V0200891,10000,14-03-2025,1
CL0007860,C0200892,V0200892,10000,14-03-2025,1
CL0007861,C0200893,V0200893,10000,14-03-2025,1
CL0007862,C0200894,V0200894,10000,14-03-2025,1
CL0007863,C0200895,V0200895,10000,14-03-2025,1
CL0007864,C0200896,V0200896,10000,14-03-2025,1
CL0007865,C0200897,V0200897,10000,14-03-2025,1
CL0007866,C0200898,V0200898,10000,14-03-2025,1
CL0007867,C0200899,V0200899,10000,14-03-2025,1
CL0007868,C0200900,V0200900,10000,14-03-2025,1
CL0007869,C0200901,V0200901,10000,14-03-2025,1
CL0007870,C0200902,V0200902,10000,14-03-2025,1
CL0007871,C0200903,V0200903,10000,14-03-2025,1
CL0007872,C0200904,V0200904,10000,14-03-2025,1
CL0007873,C0200905,V0200905,10000,14-03-2025,1
CL0007874,C0200906,V0200906,10000,14-03-2025,1
CL0007875,C0200907,V0200907,10000,14-03-2025,1
CL0007876,C0200908,V0200908,10000,14-03-2025,1
CL0007877,C0200909,V0200909,10000,14-03-2025,1
CL0007878,C0200910,V0200910,10000,14-03-2025,1
CL0007879,C0200911,V0200911,10000,14-03-2025,1
CL0007880,C0200912,V0200912,10000,14-03-2025,1
CL0007881,C0200913,V0200913,10000,14-03-2025,1
CL0007882,C0200914,V0200914,10000,14-03-2025,1
CL0007883,C0200915,V0200915,10000,14-03-2025,1
CL0007884,C0200916,V0200916,10000,14-03-2025,1
CL0007885,C0200917,V0200917,10000,14-03-2025,1
CL0007886,C0200918,V0200918,10000,14-03-2025,1
CL0007887,C0200919,V0200919,10000,14-03-2025,1
CL0007888,C0200920,V0200920,10000,14-03-2025,1
CL0007889,C0200921,V0200921,10000,14-03-2025,1
CL0007890,C0200922,V0200922,10000,14-03-2025,1
CL0007891,C0200923,V0200923,10000,14-03-2025,1
CL0007892,C0200924,V0200924,10000,14-03-2025,1
CL0007893,C0200925,V0200925,10000,14-03-2025,1
CL0007894,C0200926,V0200926,10000,14-03-2025,1
CL0007895,C0200927,V0200927,10000,14-03-2025,1
CL0007896,C0200928,V0200928,10000,14-03-2025,1
CL0007897,C0200929,V0200929,10000,14-03-2025,1
CL0007898,C0200930,V0200930,10000,14-03-2025,1
CL0007899,C0200931,V0200931,10000,14-03-2025,1
CL0007900,C0200932,V0200932,10000,14-03-2025,1
CL0007901,C0200933,V0200933,10000,14-03-2025,1
CL0007902,C0200934,V0200934,10000,14-03-2025,1
CL0007903,C0200935,V0200935,10000,14-03-2025,1
CL0007904,C0200936,V0200936,10000,14-03-2025,1
CL0007905,C0200937,V0200937,10000,14-03-2025,1
CL0007906,C0200938,V0200938,10000,14-03-2025,1
CL0007907,C0200939,V0200939,10000,14-03-2025,1
CL0007908,C0200940,V0200940,10000,14-03-2025,1
CL0007909,C0200941,V0200941,10000,14-03-2025,1
CL0007910,C0200942,V0200942,10000,14-03-2025,1
CL0007911,C0200943,V0200943,10000,14-03-2025,1
CL0007912,C0200944,V0200944,10000,14-03-2025,1
CL0007913,C0200945,V0200945,10000,14-03-2025,1
CL0007914,C0200946,V0200946,10000,14-03-2025,1
CL0007915,C0200947,V0200947,10000,14-03-2025,1
CL0007916,C0200948,V0200948,10000,14-03-2025,1
CL0007917,C0200949,V0200949,10000,14-03-2025,1
CL0007918,C0200950,V0200950,10000,14-03-2025,1
CL0007919,C0200951,V0200951,10000,14-03-2025,1
CL0007920,C0200952,V0200952,10000,14-03-2025,1
CL0007921,C0200953,V0200953,10000,14-03-2025,1
CL0007922,C0200954,V0200954,10000,14-03-2025,1
CL0007923,C0200955,V0200955,10000,14-03-2025,1
CL0007924,C0200956,V0200956,10000,14-03-2025,1
CL0007925,C0200957,V0200957,10000,14-03-2025,1
CL0007926,C0200958,V0200958,10000,14-03-2025,1
CL0007927,C0200959,V0200959,10000,14-03-2025,1
CL0007928,C0200960,V0200960,10000,14-03-2025,1
CL0007929,C0200961,V0200961,10000,14-03-2025,1
CL0007930,C0200962,V0200962,10000,14-03-2025,1
CL0007931,C0200963,V0200963,10000,14-03-2025,1
CL0007932,C0200964,V0200964,10000,14-03-2025,1
CL0007933,C0200965,V0200965,10000,14-03-2025,1
CL0007934,C0200966,V0200966,10000,14-03-2025,1
CL0007935,C0200967,V0200967,10000,14-03-2025,1
CL0007936,C0200968,V0200968,10000,14-03-2025,1
CL0007937,C0200969,V0200969,10000,14-03-2025,1
CL0007938,C0200970,V0200970,10000,14-03-2025,1
CL0007939,C0200971,V0200971,10000,14-03-2025,1
CL0007940,C0200972,V0200972,10000,14-03-2025,1
CL0007941,C0200973,V0200973,10000,14-03-2025,1
CL0007942,C0200974,V0200974,10000,14-03-2025,1
CL0007943,C0200975,V0200975,10000,14-03-2025,1
CL0007944,C0200976,V0200976,10000,14-03-2025,1
CL0007945,C0200977,V0200977,10000,14-03-2025,1
CL0007946,C0200978,V0200978,10000,14-03-2025,1
CL0007947,C0200979,V0200979,10000,14-03-2025,1
CL0007948,C0200980,V0200980,10000,14-03-2025,1
CL0007949,C0200981,V0200981,10000,14-03-2025,1
CL0007950,C0200982,V0200982,10000,14-03-2025,1
CL0007951,C0200983,V0200983,10000,14-03-2025,1
CL0007952,C0200984,V0200984,10000,14-03-2025,1
CL0007953,C0200985,V0200985,10000,14-03-2025,1
CL0007954,C0200986,V0200986,10000,14-03-2025,1
CL0007955,C0200987,V0200987,10000,14-03-2025,1
CL0007956,C0200988,V0200988,10000,14-03-2025,1
CL0007957,C0200989,V0200989,10000,14-03-2025,1
CL0007958,C0200990,V0200990,10000,14-03-2025,1
CL0007959,C0200991,V0200991,10000,14-03-2025,1
CL0007960,C0200992,V0200992,10000,14-03-2025,1
CL0007961,C0200993,V0200993,10000,14-03-2025,1
CL0007962,C0200994,V0200994,10000,14-03-2025,1
CL0007963,C0200995,V0200995,10000,14-03-2025,1
CL0007964,C0200996,V0200996,10000,14-03-2025,1
CL0007965,C0200997,V0200997,10000,14-03-2025,1
CL0007966,C0200998,V0200998,10000,14-03-2025,1
CL0007967,C0200999,V0200999,10000,14-03-2025,1
CL0007968,C0201000,V0201000,10000,14-03-2025,1
CL0007969,C0201001,V0201001,10000,14-03-2025,1
CL0007970,C0201002,V0201002,10000,14-03-2025,1
CL0007971,C0201003,V0201003,10000,14-03-2025,1
CL0007972,C0201004,V0201004,10000,14-03-2025,1
CL0007973,C0201005,V0201005,10000,14-03-2025,1
CL0007974,C0201006,V0201006,10000,14-03-2025,1
CL0007975,C0201007,V0201007,10000,14-03-2025,1
CL0007976,C0201008,V0201008,10000,14-03-2025,1
CL0007977,C0201009,V0201009,10000,14-03-2025,1
CL0007978,C0201010,V0201010,10000,14-03-2025,1
CL0007979,C0201011,V0201011,10000,14-03-2025,1
CL0007980,C0201012,V0201012,10000,14-03-2025,1
CL0007981,C0201013,V0201013,10000,14-03-2025,1
CL0007982,C0201014,V0201014,10000,14-03-2025,1
CL0007983,C0201015,V0201015,10000,14-03-2025,1
CL0007984,C0201016,V0201016,10000,14-03-2025,1
CL0007985,C0201017,V0201017,10000,14-03-2025,1
CL0007986,C0201018,V0201018,10000,14-03-2025,1
CL0007987,C0201019,V0201019,10000,14-03-2025,1
CL0007988,C0201020,V0201020,10000,14-03-2025,1
CL0007989,C0201021,V0201021,10000,14-03-2025,1
CL0007990,C0201022,V0201022,10000,14-03-2025,1
CL0007991,C0201023,V0201023,10000,14-03-2025,1
CL0007992,C0201024,V0201024,10000,14-03-2025,1
CL0007993,C0201025,V0201025,10000,14-03-2025,1
CL0007994,C0201026,V0201026,10000,14-03-2025,1
CL0007995,C0201027,V0201027,10000,14-03-2025,1
CL0007996,C0201028,V0201028,10000,14-03-2025,1
CL0007997,C0201029,V0201029,10000,14-03-2025,1
CL0007998,C0201030,V0201030,10000,14-03-2025,1
CL0007999,C0201031,V0201031,10000,14-03-2025,1
CL0008000,C0201032,V0201032,10000,14-03-2025,1
CL0008001,C0201033,V0201033,10000,14-03-2025,1
CL0008002,C0201034,V0201034,10000,14-03-2025,1
CL0008003,C0201035,V0201035,10000,14-03-2025,1
CL0008004,C0201036,V0201036,10000,14-03-2025,1
CL0008005,C0201037,V0201037,10000,14-03-2025,1
CL0008006,C0201038,V0201038,10000,14-03-2025,1
CL0008007,C0201039,V0201039,10000,14-03-2025,1
CL0008008,C0201040,V0201040,10000,14-03-2025,1
CL0008009,C0201041,V0201041,10000,14-03-2025,1
CL0008010,C0201042,V0201042,10000,14-03-2025,1
CL0008011,C0201043,V0201043,10000,14-03-2025,1
CL0008012,C0201044,V0201044,10000,14-03-2025,1
CL0008013,C0201045,V0201045,10000,14-03-2025,1
CL0008014,C0201046,V0201046,10000,14-03-2025,1
CL0008015,C0201047,V0201047,10000,14-03-2025,1
CL0008016,C0201048,V0201048,10000,14-03-2025,1
CL0008017,C0201049,V0201049,10000,14-03-2025,1
CL0008018,C0201050,V0201050,10000,14-03-2025,1
CL0008019,C0201051,V0201051,10000,14-03-2025,1
CL0008020,C0201052,V0201052,10000,14-03-2025,1
CL0008021,C0201053,V0201053,10000,14-03-2025,1
CL0008022,C0201054,V0201054,10000,14-03-2025,1
CL0008023,C0201055,V0201055,10000,14-03-2025,1
CL0008024,C0201056,V0201056,10000,14-03-2025,1
CL0008025,C0201057,V0201057,10000,14-03-2025,1
CL0008026,C0201058,V0201058,10000,14-03-2025,1
CL0008027,C0201059,V0201059,10000,14-03-2025,1
CL0008028,C0201060,V0201060,10000,14-03-2025,1
CL0008029,C0201061,V0201061,10000,14-03-2025,1
CL0008030,C0201062,V0201062,10000,14-03-2025,1
CL0008031,C0201063,V0201063,10000,14-03-2025,1
CL0008032,C0201064,V0201064,10000,14-03-2025,1
CL0008033,C0201065,V0201065,10000,14-03-2025,1
CL0008034,C0201066,V0201066,10000,14-03-2025,1
CL0008035,C0201067,V0201067,10000,14-03-2025,1
CL0008036,C0201068,V0201068,10000,14-03-2025,1
CL0008037,C0201069,V0201069,10000,14-03-2025,1
CL0008038,C0201070,V0201070,10000,14-03-2025,1
CL0008039,C0201071,V0201071,10000,14-03-2025,1
CL0008040,C0201072,V0201072,10000,14-03-2025,1
CL0008041,C0201073,V0201073,10000,14-03-2025,1
CL0008042,C0201074,V0201074,10000,14-03-2025,1
CL0008043,C0201075,V0201075,10000,14-03-2025,1
CL0008044,C0201076,V0201076,10000,14-03-2025,1
CL0008045,C0201077,V0201077,10000,14-03-2025,1
CL0008046,C0201078,V0201078,10000,14-03-2025,1
CL0008047,C0201079,V0201079,10000,14-03-2025,1
CL0008048,C0201080,V0201080,10000,14-03-2025,1
CL0008049,C0201081,V0201081,10000,14-03-2025,1
CL0008050,C0201082,V0201082,10000,14-03-2025,1
CL0008051,C0201083,V0201083,10000,14-03-2025,1
CL0008052,C0201084,V0201084,10000,14-03-2025,1
CL0008053,C0201085,V0201085,10000,14-03-2025,1
CL0008054,C0201086,V0201086,10000,14-03-2025,1
CL0008055,C0201087,V0201087,10000,14-03-2025,1
CL0008056,C0201088,V0201088,10000,14-03-2025,1
CL0008057,C0201089,V0201089,10000,14-03-2025,1
CL0008058,C0201090,V0201090,10000,14-03-2025,1
CL0008059,C0201091,V0201091,10000,14-03-2025,1
CL0008060,C0201092,V0201092,10000,14-03-2025,1
CL0008061,C0201093,V0201093,10000,14-03-2025,1
CL0008062,C0201094,V0201094,10000,14-03-2025,1
CL0008063,C0201095,V0201095,10000,14-03-2025,1
CL0008064,C0201096,V0201096,10000,14-03-2025,1
CL0008065,C0201097,V0201097,10000,14-03-2025,1
CL0008066,C0201098,V0201098,10000,14-03-2025,1
CL0008067,C0201099,V0201099,10000,14-03-2025,1
CL0008068,C0201100,V0201100,10000,14-03-2025,1
CL0008069,C0201101,V0201101,10000,14-03-2025,1
CL0008070,C0201102,V0201102,10000,14-03-2025,1
CL0008071,C0201103,V0201103,10000,14-03-2025,1
CL0008072,C0201104,V0201104,10000,14-03-2025,1
CL0008073,C0201105,V0201105,10000,14-03-2025,1
CL0008074,C0201106,V0201106,10000,14-03-2025,1
CL0008075,C0201107,V0201107,10000,14-03-2025,1
CL0008076,C0201108,V0201108,10000,14-03-2025,1
CL0008077,C0201109,V0201109,10000,14-03-2025,1
CL0008078,C0201110,V0201110,10000,14-03-2025,1
CL0008079,C0201111,V0201111,10000,14-03-2025,1
CL0008080,C0201112,V0201112,10000,14-03-2025,1
CL0008081,C0201113,V0201113,10000,14-03-2025,1
CL0008082,C0201114,V0201114,10000,14-03-2025,1
CL0008083,C0201115,V0201115,10000,14-03-2025,1
CL0008084,C0201116,V0201116,10000,14-03-2025,1
CL0008085,C0201117,V0201117,10000,14-03-2025,1
CL0008086,C0201118,V0201118,10000,14-03-2025,1
CL0008087,C0201119,V0201119,10000,14-03-2025,1
CL0008088,C0201120,V0201120,10000,14-03-2025,1
CL0008089,C0201121,V0201121,10000,14-03-2025,1
CL0008090,C0201122,V0201122,10000,14-03-2025,1
CL0008091,C0201123,V0201123,10000,14-03-2025,1
CL0008092,C0201124,V0201124,10000,14-03-2025,1
CL0008093,C0201125,V0201125,10000,14-03-2025,1
CL0008094,C0201126,V0201126,10000,14-03-2025,1
CL0008095,C0201127,V0201127,10000,14-03-2025,1
CL0008096,C0201128,V0201128,10000,14-03-2025,1
CL0008097,C0201129,V0201129,10000,14-03-2025,1
CL0008098,C0201130,V0201130,10000,14-03-2025,1
CL0008099,C0201131,V0201131,10000,14-03-2025,1
CL0008100,C0201132,V0201132,10000,14-03-2025,1
CL0008101,C0201133,V0201133,10000,14-03-2025,1
CL0008102,C0201134,V0201134,10000,14-03-2025,1
CL0008103,C0201135,V0201135,10000,14-03-2025,1
CL0008104,C0201136,V0201136,10000,14-03-2025,1
CL0008105,C0201137,V0201137,10000,14-03-2025,1
CL0008106,C0201138,V0201138,10000,14-03-2025,1
CL0008107,C0201139,V0201139,10000,14-03-2025,1
CL0008108,C0201140,V0201140,10000,14-03-2025,1
CL0008109,C0201141,V0201141,10000,14-03-2025,1
CL0008110,C0201142,V0201142,10000,14-03-2025,1
CL0008111,C0201143,V0201143,10000,14-03-2025,1
CL0008112,C0201144,V0201144,10000,14-03-2025,1
CL0008113,C0201145,V0201145,10000,14-03-2025,1
CL0008114,C0201146,V0201146,10000,14-03-2025,1
CL0008115,C0201147,V0201147,10000,14-03-2025,1
CL0008116,C0201148,V0201148,10000,14-03-2025,1
CL0008117,C0201149,V0201149,10000,14-03-2025,1
CL0008118,C0201150,V0201150,10000,14-03-2025,1
CL0008119,C0201151,V0201151,10000,14-03-2025,1
CL0008120,C0201152,V0201152,10000,14-03-2025,1
CL0008121,C0201918,V0201918,10000,14-03-2025,1
CL0008122,C0201919,V0201919,10000,14-03-2025,1
CL0008123,C0201920,V0201920,10000,14-03-2025,1
CL0008124,C0201921,V0201921,10000,14-03-2025,1
CL0008125,C0201922,V0201922,10000,14-03-2025,1
CL0008126,C0201923,V0201923,10000,14-03-2025,1
CL0008127,C0201924,V0201924,10000,14-03-2025,1
CL0008128,C0201925,V0201925,10000,14-03-2025,1
CL0008129,C0201926,V0201926,10000,14-03-2025,1
CL0008130,C0201927,V0201927,10000,14-03-2025,1
CL0008131,C0201928,V0201928,10000,14-03-2025,1
CL0008132,C0201929,V0201929,10000,14-03-2025,1
CL0008133,C0201930,V0201930,10000,14-03-2025,1
CL0008134,C0201931,V0201931,10000,14-03-2025,1
CL0008135,C0201932,V0201932,10000,14-03-2025,1
CL0008136,C0201933,V0201933,10000,14-03-2025,1
CL0008137,C0201934,V0201934,10000,14-03-2025,1
CL0008138,C0201935,V0201935,10000,14-03-2025,1
CL0008139,C0201936,V0201936,10000,14-03-2025,1
CL0008140,C0201937,V0201937,10000,14-03-2025,1
CL0008141,C0201938,V0201938,10000,14-03-2025,1
CL0008142,C0201939,V0201939,10000,14-03-2025,1
CL0008143,C0201940,V0201940,10000,14-03-2025,1
CL0008144,C0201941,V0201941,10000,14-03-2025,1
CL0008145,C0201942,V0201942,10000,14-03-2025,1
CL0008146,C0201943,V0201943,10000,14-03-2025,1
CL0008147,C0201944,V0201944,10000,14-03-2025,1
CL0008148,C0201945,V0201945,10000,14-03-2025,1
CL0008149,C0201946,V0201946,10000,14-03-2025,1
CL0008150,C0201947,V0201947,10000,14-03-2025,1
CL0008151,C0201948,V0201948,10000,14-03-2025,1
CL0008152,C0201949,V0201949,10000,14-03-2025,1
CL0008153,C0201950,V0201950,10000,14-03-2025,1
CL0008154,C0201951,V0201951,10000,14-03-2025,1
CL0008155,C0201952,V0201952,10000,14-03-2025,1
CL0008156,C0201953,V0201953,10000,14-03-2025,1
CL0008157,C0201954,V0201954,10000,14-03-2025,1
CL0008158,C0201955,V0201955,10000,14-03-2025,1
CL0008159,C0201956,V0201956,10000,14-03-2025,1
CL0008160,C0201957,V0201957,10000,14-03-2025,1
CL0008161,C0201958,V0201958,10000,14-03-2025,1
CL0008162,C0201959,V0201959,10000,14-03-2025,1
CL0008163,C0201960,V0201960,10000,14-03-2025,1
CL0008164,C0201961,V0201961,10000,14-03-2025,1
CL0008165,C0201962,V0201962,10000,14-03-2025,1
CL0008166,C0201963,V0201963,10000,14-03-2025,1
CL0008167,C0201964,V0201964,10000,14-03-2025,1
CL0008168,C0201965,V0201965,10000,14-03-2025,1
CL0008169,C0201966,V0201966,10000,14-03-2025,1
CL0008170,C0201967,V0201967,10000,14-03-2025,1
CL0008171,C0201968,V0201968,10000,14-03-2025,1
CL0008172,C0201969,V0201969,10000,14-03-2025,1
CL0008173,C0201970,V0201970,10000,14-03-2025,1
CL0008174,C0201971,V0201971,10000,14-03-2025,1
CL0008175,C0201972,V0201972,10000,14-03-2025,1
CL0008176,C0201973,V0201973,10000,14-03-2025,1
CL0008177,C0201974,V0201974,10000,14-03-2025,1
CL0008178,C0201975,V0201975,10000,14-03-2025,1
CL0008179,C0201976,V0201976,10000,14-03-2025,1
CL0008180,C0201977,V0201977,10000,14-03-2025,1
CL0008181,C0201978,V0201978,10000,14-03-2025,1
CL0008182,C0201979,V0201979,10000,14-03-2025,1
CL0008183,C0201980,V0201980,10000,14-03-2025,1
CL0008184,C0201981,V0201981,10000,14-03-2025,1
CL0008185,C0201982,V0201982,10000,14-03-2025,1
CL0008186,C0201983,V0201983,10000,14-03-2025,1
CL0008187,C0201984,V0201984,10000,14-03-2025,1
CL0008188,C0201985,V0201985,10000,14-03-2025,1
CL0008189,C0201986,V0201986,10000,14-03-2025,1
CL0008190,C0201987,V0201987,10000,14-03-2025,1
CL0008191,C0201988,V0201988,10000,14-03-2025,1
CL0008192,C0201989,V0201989,10000,14-03-2025,1
CL0008193,C0201990,V0201990,10000,14-03-2025,1
CL0008194,C0201991,V0201991,10000,14-03-2025,1
CL0008195,C0201992,V0201992,10000,14-03-2025,1
CL0008196,C0201993,V0201993,10000,14-03-2025,1
CL0008197,C0201994,V0201994,10000,14-03-2025,1
CL0008198,C0201995,V0201995,10000,14-03-2025,1
CL0008199,C0201996,V0201996,10000,14-03-2025,1
CL0008200,C0201997,V0201997,10000,14-03-2025,1
CL0008201,C0201998,V0201998,10000,14-03-2025,1
CL0008202,C0201999,V0201999,10000,14-03-2025,1
CL0008203,C0218581,V0218581,10000,21-03-2025,1
CL0008204,C0218582,V0218582,10000,21-03-2025,1
CL0008205,C0218583,V0218583,10000,21-03-2025,1
CL0008206,C0218584,V0218584,10000,21-03-2025,1
CL0008207,C0218585,V0218585,10000,21-03-2025,1
CL0008208,C0218586,V0218586,10000,21-03-2025,1
CL0008209,C0218587,V0218587,10000,21-03-2025,1
CL0008210,C0218588,V0218588,10000,21-03-2025,1
CL0008211,C0218589,V0218589,10000,21-03-2025,1
CL0008212,C0218590,V0218590,10000,21-03-2025,1
CL0008213,C0218591,V0218591,10000,21-03-2025,1
CL0008214,C0218592,V0218592,10000,21-03-2025,1
CL0008215,C0218593,V0218593,10000,21-03-2025,1
CL0008216,C0218594,V0218594,10000,21-03-2025,1
CL0008217,C0218595,V0218595,10000,21-03-2025,1
CL0008218,C0218596,V0218596,10000,21-03-2025,1
CL0008219,C0218597,V0218597,10000,21-03-2025,1
CL0008220,C0218598,V0218598,10000,21-03-2025,1
CL0008221,C0218599,V0218599,10000,21-03-2025,1
CL0008222,C0218600,V0218600,10000,21-03-2025,1
CL0008223,C0218601,V0218601,10000,21-03-2025,1
CL0008224,C0218602,V0218602,10000,21-03-2025,1
CL0008225,C0218603,V0218603,10000,21-03-2025,1
CL0008226,C0218604,V0218604,10000,21-03-2025,1
CL0008227,C0218605,V0218605,10000,21-03-2025,1
CL0008228,C0218606,V0218606,10000,21-03-2025,1
CL0008229,C0218607,V0218607,10000,21-03-2025,1
CL0008230,C0218608,V0218608,10000,21-03-2025,1
CL0008231,C0218609,V0218609,10000,21-03-2025,1
CL0008232,C0218610,V0218610,10000,21-03-2025,1
CL0008233,C0218611,V0218611,10000,21-03-2025,1
CL0008234,C0218612,V0218612,10000,21-03-2025,1
CL0008235,C0218613,V0218613,10000,21-03-2025,1
CL0008236,C0218614,V0218614,10000,21-03-2025,1
CL0008237,C0218615,V0218615,10000,21-03-2025,1
CL0008238,C0218616,V0218616,10000,21-03-2025,1
CL0008239,C0218617,V0218617,10000,21-03-2025,1
CL0008240,C0218618,V0218618,10000,21-03-2025,1
CL0008241,C0218619,V0218619,10000,21-03-2025,1
CL0008242,C0218620,V0218620,10000,21-03-2025,1
CL0008243,C0218621,V0218621,10000,21-03-2025,1
CL0008244,C0218622,V0218622,10000,21-03-2025,1
CL0008245,C0218623,V0218623,10000,21-03-2025,1
CL0008246,C0218624,V0218624,10000,21-03-2025,1
CL0008247,C0218625,V0218625,10000,21-03-2025,1
CL0008248,C0218626,V0218626,10000,21-03-2025,1
CL0008249,C0218627,V0218627,10000,21-03-2025,1
CL0008250,C0218628,V0218628,10000,21-03-2025,1
CL0008251,C0218629,V0218629,10000,21-03-2025,1
CL0008252,C0218630,V0218630,10000,21-03-2025,1
CL0008253,C0218631,V0218631,10000,21-03-2025,1
CL0008254,C0218632,V0218632,10000,21-03-2025,1
CL0008255,C0218633,V0218633,10000,21-03-2025,1
CL0008256,C0218634,V0218634,10000,21-03-2025,1
CL0008257,C0218635,V0218635,10000,21-03-2025,1
CL0008258,C0218636,V0218636,10000,21-03-2025,1
CL0008259,C0218637,V0218637,10000,21-03-2025,1
CL0008260,C0218638,V0218638,10000,21-03-2025,1
CL0008261,C0218639,V0218639,10000,21-03-2025,1
CL0008262,C0218640,V0218640,10000,21-03-2025,1
CL0008263,C0218641,V0218641,10000,21-03-2025,1
CL0008264,C0218642,V0218642,10000,21-03-2025,1
CL0008265,C0218643,V0218643,10000,21-03-2025,1
CL0008266,C0218644,V0218644,10000,21-03-2025,1
CL0008267,C0218645,V0218645,10000,21-03-2025,1
CL0008268,C0218646,V0218646,10000,21-03-2025,1
CL0008269,C0218647,V0218647,10000,21-03-2025,1
CL0008270,C0218648,V0218648,10000,21-03-2025,1
CL0008271,C0218649,V0218649,10000,21-03-2025,1
CL0008272,C0218650,V0218650,10000,21-03-2025,1
